name,last_name,frequency,confidence,chamber,party,district,years_active,committees,verified,notes,variants
Smitteez,Smitteez,37,high,Unknown,Unknown,Unknown,,,False,,Smitteez No; Smitteez Yes
Nova,Nova,37,high,Unknown,Unknown,Unknown,,,False,,
Yes That,That,36,high,Unknown,Unknown,Unknown,,,False,,Yes That Is Correct; Then Yes Yes That; Yes That Would Work; Yes That Is Our; Ivey Soto Yes That
Anything,Anything,35,high,Unknown,Unknown,Unknown,,,False,,If You Have Anything; Do You Have Anything; Wants To Add Anything; Anything Else; Did You Have Anything
Also,Also,35,high,Unknown,Unknown,Unknown,,,False,,Also It; So Also; Also Yes; Lewis That Also; Louise That Also
So That,That,34,high,Unknown,Unknown,Unknown,,,False,,No That; So That Would Be; Do That; Burt Yes So That; Menu Lcs So That
Terasas,Terasas,34,high,Unknown,Unknown,Unknown,,,False,,Terazas; Terasa
For Green Latinos,Latinos,34,high,Unknown,Unknown,Unknown,,,False,,Green
Scrase,Scrase,34,high,Unknown,Unknown,Unknown,,,False,,Scrase And His Team
Gave,Gave,34,high,Unknown,Unknown,Unknown,,,False,,Gave Us; Gave Us Yes Ma
Wanted To Make Sure,Sure,34,high,Unknown,Unknown,Unknown,,,False,,Make Sure; Sure; Wanted
Matt Reeves,Reeves,34,high,Unknown,Unknown,Unknown,,,False,,Reeves; Reeve
Cullen,Cullen,33,high,Unknown,Unknown,Unknown,,,False,,
Royal Caballero,Caballero,33,high,Unknown,Unknown,Unknown,,,False,,Caballero; Roy; Patricia Royal Caballero
If It,It,33,high,Unknown,Unknown,Unknown,,,False,,If If If It; If It If It
Dao,Dao,33,high,Unknown,Unknown,Unknown,,,False,,
Courtney,Courtney,33,high,Unknown,Unknown,Unknown,,,False,,Court; John Courtney
Gregg,Gregg,33,high,Unknown,Unknown,Unknown,,,False,,
Ivy Soto,Soto,33,high,Unknown,Unknown,Unknown,,,False,,Ivy Soto For Bringing; Ivy Soto He; Ivy Soto Would Like; Ivy Soto Is Proposed; Ivy Soto That We
Akan,Akan,33,high,Unknown,Unknown,Unknown,,,False,,Akan Yes
One Of The Things,Things,32,high,Unknown,Unknown,Unknown,,,False,,One; Thing
Davis,Davis,32,high,Unknown,Unknown,Unknown,,,False,,George Davis; Davis Yes Ma'Am; Davis Yes
Steinberg,Steinberg,31,high,Unknown,Unknown,Unknown,,,False,,
Schendo,Schendo,31,high,Unknown,Unknown,Unknown,,,False,,Schindo; Schendo Votes Yes
Rain Yes,Yes,31,high,Unknown,Unknown,Unknown,,,False,,Rain; Rain Yes Ma'Am
For The Question,Question,30,high,Unknown,Unknown,Unknown,,,False,,Thanks For The Question
My Name Is Tom,Tom,30,high,Unknown,Unknown,Unknown,,,False,,Tom; My Name Is Jim
Miller,Miller,29,high,Unknown,Unknown,Unknown,,,False,,Miller For His Comments; Miller For Additional Comments; Miller For Any Additional; Margaret Miller
At The New Mexico,Mexico,29,high,Unknown,Unknown,Unknown,,,False,,On The New Mexico; In The New Mexico
Members Of The Senate,Senate,29,high,Unknown,Unknown,Unknown,,,False,,
Burt Yes,Yes,29,high,Unknown,Unknown,Unknown,,,False,,
Neighbor,Neighbor,28,high,Unknown,Unknown,Unknown,,,False,,Neighborhood
Presenter,Presenter,28,high,Unknown,Unknown,Unknown,,,False,,Presenters; Presented
Here In New Mexico,Mexico,28,high,Unknown,Unknown,Unknown,,,False,,New Mexico; Mexico; In New Mexico
Smith,Smith,28,high,Unknown,Unknown,Unknown,,,False,,Smith Yes; Smith He
For Doing This,This,28,high,Unknown,Unknown,Unknown,,,False,,Doing
Linier,Linier,28,high,Unknown,Unknown,Unknown,,,False,,Linier Votes Yes; Linier Votes
Ivey Soto Yes,Yes,28,high,Unknown,Unknown,Unknown,,,False,,Ivey Soto Yes Ma
Props Just,Just,27,high,Unknown,Unknown,Unknown,,,False,,Props; Pro
My Name Is Any,Any,27,high,Unknown,Unknown,Unknown,,,False,,Any; My Name
Dell,Dell,27,high,Unknown,Unknown,Unknown,,,False,,Del
Rubio,Rubio,27,high,Unknown,Unknown,Unknown,,,False,,Rubio Out Of Florida
Designate Collins,Collins,27,high,Unknown,Unknown,Unknown,,,False,,Collins; Collin
Looks Like,Like,26,high,Unknown,Unknown,Unknown,,,False,,Like; Look; Looks Like You Got
Back,Back,26,high,Unknown,Unknown,Unknown,,,False,,Back So; Anderson Are You Back; For The Public Back; Welcome Back; Back To You
We Don,Don,26,high,Unknown,Unknown,Unknown,,,False,,If We Don; We Do; We We Don
Anybody,Anybody,26,high,Unknown,Unknown,Unknown,,,False,,Sanchez Anybody In Opposition; Do We Have Anybody; Does Anybody Have Any; Anybody Else; Anybody In The Audience
Abbey,Abbey,26,high,Unknown,Unknown,Unknown,,,False,,Abbey Please
Anyone,Anyone,26,high,Unknown,Unknown,Unknown,,,False,,Anyone Else; Anyone In The Audience; Anyone Else With Questions
Serato,Serato,26,high,Unknown,Unknown,Unknown,,,False,,
Smitty,Smitty,26,high,Unknown,Unknown,Unknown,,,False,,Smitty Yes
Green Yes Ma'Am,Ma'Am,26,high,Unknown,Unknown,Unknown,,,False,,Green Yes
So Then,Then,25,high,Unknown,Unknown,Unknown,,,False,,Then
Richardson,Richardson,25,high,Unknown,Unknown,Unknown,,,False,,Richard; Richards; Bill Richardson
On On Page,Page,25,high,Unknown,Unknown,Unknown,,,False,,On Page; Page
Do It,It,25,high,Unknown,Unknown,Unknown,,,False,,Do It Let Me; Do It Yes
Semansky Yes,Yes,25,high,Unknown,Unknown,Unknown,,,False,,Semansky
Working,Working,24,high,Unknown,Unknown,Unknown,,,False,,Work
Lohan,Lohan,24,high,Unknown,Unknown,Unknown,,,False,,Lohan And Then Represent
Yes Sir,Sir,24,high,Unknown,Unknown,Unknown,,,False,,Sir; Kernan Yes Sir My
In Your Presentation,Presentation,24,high,Unknown,Unknown,Unknown,,,False,,Your; Present
Case,Case,24,high,Unknown,Unknown,Unknown,,,False,,Von Case; Von Case And Then; Cases
Cole,Cole,24,high,Unknown,Unknown,Unknown,,,False,,Terry Cole; Coleman
Members Of The Committees,Committees,24,high,Unknown,Unknown,Unknown,,,False,,Committees
Moya,Moya,24,high,Unknown,Unknown,Unknown,,,False,,Maribal Moya; Mirabel Moya; Maripal Moya; Mina Moya; Miramal Moya
For New Mexico Counties,Counties,24,high,Unknown,Unknown,Unknown,,,False,,
Okay So Let,Let,24,high,Unknown,Unknown,Unknown,,,False,,Okay So; So Let
Brantly,Brantly,24,high,Unknown,Unknown,Unknown,,,False,,
Keys,Keys,23,high,Unknown,Unknown,Unknown,,,False,,Alicia Keys; Key; Ricky Keys; Richard Keys
For The Motion,Motion,23,high,Unknown,Unknown,Unknown,,,False,,Sweetser For The Motion; Sanchez For The Motion; Anderson For The Motion; Ferrary For The Motion
Chaon Clark,Clark,23,high,Unknown,Unknown,Unknown,,,False,,Clark
With The National Federation,Federation,23,high,Unknown,Unknown,Unknown,,,False,,
Simon,Simon,23,high,Unknown,Unknown,Unknown,,,False,,Simon Let
Williams,Williams,23,high,Unknown,Unknown,Unknown,,,False,,Williams Stapleton
Met,Met,23,high,Unknown,Unknown,Unknown,,,False,,Metes; Role Metal; Metzger
Didn,Didn,23,high,Unknown,Unknown,Unknown,,,False,,We Didn
Burke,Burke,23,high,Unknown,Unknown,Unknown,,,False,,
Louise,Louise,23,high,Unknown,Unknown,Unknown,,,False,,Louise That Off Us; Louis
So It,It,22,high,Unknown,Unknown,Unknown,,,False,,
For The Presentation,Presentation,22,high,Unknown,Unknown,Unknown,,,False,,Thanks For The Presentation; For His Presentation; For Her Presentation
Thomas,Thomas,22,high,Unknown,Unknown,Unknown,,,False,,Thomas Yes
Good To See You,You,22,high,Unknown,Unknown,Unknown,,,False,,
Anderson Yes,Yes,22,high,Unknown,Unknown,Unknown,,,False,,Phelps Anderson Yes
Hotmail,Hotmail,22,high,Unknown,Unknown,Unknown,,,False,,Hotmail Yes; Hotmail No
Martin Luther King Junior,Junior,22,high,Unknown,Unknown,Unknown,,,False,,King
Sanders,Sanders,22,high,Unknown,Unknown,Unknown,,,False,,Sander; Pulp Sanderson; Sanderson; Paul Sanderson; Bob Sanderson
On That Point,Point,21,high,Unknown,Unknown,Unknown,,,False,,On That Point Yes
Roberto Bobby,Bobby,21,high,Unknown,Unknown,Unknown,,,False,,Robert; Bob; Bobby
Thanks,Thanks,21,high,Unknown,Unknown,Unknown,,,False,,Thanks To Your Team; Thanks For Bringing This
Paypen,Paypen,21,high,Unknown,Unknown,Unknown,,,False,,Paypen Yes
Etcetera,Etcetera,21,high,Unknown,Unknown,Unknown,,,False,,Etcetera That; Etcetera Etcetera
Soreana,Soreana,20,high,Unknown,Unknown,Unknown,,,False,,Sareana
Wuhan,Wuhan,20,high,Unknown,Unknown,Unknown,,,False,,
As Well,Well,20,high,Unknown,Unknown,Unknown,,,False,,As We
Isn,Isn,20,high,Unknown,Unknown,Unknown,,,False,,
We Can,Can,20,high,Unknown,Unknown,Unknown,,,False,,We We Can; We Can Hear You; Campos We Can Hear; We Can We Can; If We Can Let
You'Re Welcome,Welcome,20,high,Unknown,Unknown,Unknown,,,False,,Welcome; You'Re Welcome We
Eel,Eel,20,high,Unknown,Unknown,Unknown,,,False,,Eel To Explain Her
Sedillo,Sedillo,20,high,Unknown,Unknown,Unknown,,,False,,Cedillo; Sedillo Office; Sedillo This Is Bill
Deborah Condit,Condit,20,high,Unknown,Unknown,Unknown,,,False,,Deborah
German,German,19,high,Unknown,Unknown,Unknown,,,False,,Germany
You Got,Got,19,high,Unknown,Unknown,Unknown,,,False,,Got; You Get
Poke,Poke,19,high,Unknown,Unknown,Unknown,,,False,,Poker
If There,There,19,high,Unknown,Unknown,Unknown,,,False,,If If There; If There Are No; In There; If There Would Be
Rounds,Rounds,19,high,Unknown,Unknown,Unknown,,,False,,Stan Rounds Go Ahead; Rounds Are There Any
Herrerra,Herrerra,19,high,Unknown,Unknown,Unknown,,,False,,Herrerra Yes
For Being Here,Here,19,high,Unknown,Unknown,Unknown,,,False,,For Being Here Today; For Being Here We; Being; Designate For Being Here
House Bill Twenty Nine,Nine,19,high,Unknown,Unknown,Unknown,,,False,,House Bill; Twenty; Nine
When She Took Office,Office,19,high,Unknown,Unknown,Unknown,,,False,,Office; Too; Took Office
Cormann,Cormann,19,high,Unknown,Unknown,Unknown,,,False,,Corman
Hockman,Hockman,19,high,Unknown,Unknown,Unknown,,,False,,
Shando,Shando,19,high,Unknown,Unknown,Unknown,,,False,,Shando Votes Yes
Sapan Ski Yes,Yes,19,high,Unknown,Unknown,Unknown,,,False,,Sapan Ski; Japan Ski Yes
Current,Current,18,high,Unknown,Unknown,Unknown,,,False,,All Current Yes
Dickson,Dickson,18,high,Unknown,Unknown,Unknown,,,False,,Dicks
Lotta,Lotta,18,high,Unknown,Unknown,Unknown,,,False,,Lot
Designate For The Department,Department,18,high,Unknown,Unknown,Unknown,,,False,,For The Department
Terrazas,Terrazas,18,high,Unknown,Unknown,Unknown,,,False,,
Gaydos,Gaydos,18,high,Unknown,Unknown,Unknown,,,False,,Gaydos Yes
Zel,Zel,18,high,Unknown,Unknown,Unknown,,,False,,Zell
Leader,Leader,18,high,Unknown,Unknown,Unknown,,,False,,Majority Floor Leader; Thompson For Her Leadership
Common,Common,18,high,Unknown,Unknown,Unknown,,,False,,For Common Cause New; With Common Cause New
Dorsey,Dorsey,18,high,Unknown,Unknown,Unknown,,,False,,
For The Time,Time,17,high,Unknown,Unknown,Unknown,,,False,,Tim; Time
Linnier,Linnier,17,high,Unknown,Unknown,Unknown,,,False,,Li; Lin
Support,Support,17,high,Unknown,Unknown,Unknown,,,False,,Support For Economic Development; Has The Support Needed; We Support House Bill; Kernan For Her Support; We Stand In Support
How Many Of These,These,17,high,Unknown,Unknown,Unknown,,,False,,Man; These
On Senate Bill,Bill,17,high,Unknown,Unknown,Unknown,,,False,,Senate Bill; Senate; On Senate Bill One
Sweetser Please,Please,17,high,Unknown,Unknown,Unknown,,,False,,
Over There,There,17,high,Unknown,Unknown,Unknown,,,False,,Over
Rose,Rose,17,high,Unknown,Unknown,Unknown,,,False,,Rosen; Rosel; Ros
Hilla,Hilla,17,high,Unknown,Unknown,Unknown,,,False,,Hill
Kelly,Kelly,17,high,Unknown,Unknown,Unknown,,,False,,
Do You Have Any,Any,17,high,Unknown,Unknown,Unknown,,,False,,Do You Have An
My Estes Yes,Yes,17,high,Unknown,Unknown,Unknown,,,False,,My Estes
Trio,Trio,17,high,Unknown,Unknown,Unknown,,,False,,
Sapansy,Sapansy,17,high,Unknown,Unknown,Unknown,,,False,,
Good Afternoon,Afternoon,16,high,Unknown,Unknown,Unknown,,,False,,Good Afternoon Everyone; Good Afternoon And Welcome; Go; After
Greginsky,Greginsky,16,high,Unknown,Unknown,Unknown,,,False,,Groginsky; Greg
Connie Liu,Liu,16,high,Unknown,Unknown,Unknown,,,False,,Liu; Connie Lou; Connie
Serna,Serna,16,high,Unknown,Unknown,Unknown,,,False,,
Members The Committee When,When,16,high,Unknown,Unknown,Unknown,,,False,,Members The Committee Thanks; Members The Committee John; Members The Committee Chase; Members The Committee Stand; Members The Committee There
Grayson,Grayson,16,high,Unknown,Unknown,Unknown,,,False,,Gray
Mohan,Mohan,16,high,Unknown,Unknown,Unknown,,,False,,
Seven,Seven,16,high,Unknown,Unknown,Unknown,,,False,,House Bill One Seventy; Senate Bill One Seventy; You Have Seven Yeses
Graham,Graham,16,high,Unknown,Unknown,Unknown,,,False,,
On Line,Line,16,high,Unknown,Unknown,Unknown,,,False,,Line
When You'Re,You'Re,16,high,Unknown,Unknown,Unknown,,,False,,When You'Re Ready; When You'Re Talking; So When You'Re
Ezel,Ezel,16,high,Unknown,Unknown,Unknown,,,False,,
Your Muted,Muted,16,high,Unknown,Unknown,Unknown,,,False,,
Lang,Lang,16,high,Unknown,Unknown,Unknown,,,False,,For Dual Language Education; Lang Was Talking About; Langenbrunner
Iglesias,Iglesias,16,high,Unknown,Unknown,Unknown,,,False,,Iglesias Please; Iglesias That
Parker,Parker,16,high,Unknown,Unknown,Unknown,,,False,,
Then Yes Yes,Yes,16,high,Unknown,Unknown,Unknown,,,False,,Then Yes Yes Yes; Yes Yes
Ferrary Yes,Yes,16,high,Unknown,Unknown,Unknown,,,False,,
At This Point,Point,15,high,Unknown,Unknown,Unknown,,,False,,At This Point We
Shouldn,Shouldn,15,high,Unknown,Unknown,Unknown,,,False,,Should
Tarasa,Tarasa,15,high,Unknown,Unknown,Unknown,,,False,,Tarasas
We'Re Gonna Go,Go,15,high,Unknown,Unknown,Unknown,,,False,,Gonna; We'Re Gonna Do
Terry,Terry,15,high,Unknown,Unknown,Unknown,,,False,,My Name Is Terry; Loretta Ross Elizabeth Terry
Jason Espinoza,Espinoza,15,high,Unknown,Unknown,Unknown,,,False,,Espinoza; Jason Espinoza Welcome
Okay Let,Let,15,high,Unknown,Unknown,Unknown,,,False,,
Huh,Huh,15,high,Unknown,Unknown,Unknown,,,False,,Huh Yes
Laying,Laying,15,high,Unknown,Unknown,Unknown,,,False,,Laying Yes
But It,It,15,high,Unknown,Unknown,Unknown,,,False,,
Pajon,Pajon,15,high,Unknown,Unknown,Unknown,,,False,,
Expert Witnesses,Witnesses,15,high,Unknown,Unknown,Unknown,,,False,,Expert Witness
Sindo,Sindo,15,high,Unknown,Unknown,Unknown,,,False,,Sindo Votes Yes
Abita,Abita,15,high,Unknown,Unknown,Unknown,,,False,,
Dewey,Dewey,15,high,Unknown,Unknown,Unknown,,,False,,
Figaro,Figaro,14,high,Unknown,Unknown,Unknown,,,False,,
School,School,14,high,Unknown,Unknown,Unknown,,,False,,Products In School Bathrooms; Schools; High School; School And No Person; Albuquerque Public Schools
Kadena,Kadena,14,high,Unknown,Unknown,Unknown,,,False,,
Position,Position,14,high,Unknown,Unknown,Unknown,,,False,,
Bowie,Bowie,14,high,Unknown,Unknown,Unknown,,,False,,Jason Bowie
We'Re We'Re,We'Re,14,high,Unknown,Unknown,Unknown,,,False,,
Ring,Ring,14,high,Unknown,Unknown,Unknown,,,False,,
Dot,Dot,14,high,Unknown,Unknown,Unknown,,,False,,Dot Com
Baker,Baker,14,high,Unknown,Unknown,Unknown,,,False,,
Hermio,Hermio,14,high,Unknown,Unknown,Unknown,,,False,,
Gleim,Gleim,14,high,Unknown,Unknown,Unknown,,,False,,Gleim No
Ladda,Ladda,14,high,Unknown,Unknown,Unknown,,,False,,Ladda Yes
Knows,Knows,14,high,Unknown,Unknown,Unknown,,,False,,Knows Yes
Yes It,It,14,high,Unknown,Unknown,Unknown,,,False,,Yes It Is It; Then Yes Yes It; Yes It Is Okay
Weller,Weller,14,high,Unknown,Unknown,Unknown,,,False,,
Jack,Jack,14,high,Unknown,Unknown,Unknown,,,False,,Jackson; Jim Jackson For Disability
Master,Master,14,high,Unknown,Unknown,Unknown,,,False,,Masters
Duke,Duke,14,high,Unknown,Unknown,Unknown,,,False,,
For District,District,13,high,Unknown,Unknown,Unknown,,,False,,District; For District Thirty Eight
Heard It,It,13,high,Unknown,Unknown,Unknown,,,False,,Heard
Stated,Stated,13,high,Unknown,Unknown,Unknown,,,False,,State; Moore Stated
Minor,Minor,13,high,Unknown,Unknown,Unknown,,,False,,Andrew Minor; Thompson And Minority Leader
Barrera,Barrera,13,high,Unknown,Unknown,Unknown,,,False,,Barreras
Under,Under,13,high,Unknown,Unknown,Unknown,,,False,,Under Subsection; My Understanding Is That
Members Of The House,House,13,high,Unknown,Unknown,Unknown,,,False,,House
So If You Want,Want,13,high,Unknown,Unknown,Unknown,,,False,,So If; If If You Want
Schardin Clarke,Clarke,13,high,Unknown,Unknown,Unknown,,,False,,Clarke; Schardin Clarke Mention This
Chairs,Chairs,13,high,Unknown,Unknown,Unknown,,,False,,
About This Can You,You,13,high,Unknown,Unknown,Unknown,,,False,,About This
Rolf Schmidt Petersen,Petersen,13,high,Unknown,Unknown,Unknown,,,False,,Schmid; Schmidt
Burciaga,Burciaga,13,high,Unknown,Unknown,Unknown,,,False,,
Actually,Actually,13,high,Unknown,Unknown,Unknown,,,False,,
Neville Yes,Yes,13,high,Unknown,Unknown,Unknown,,,False,,
Tobison,Tobison,13,high,Unknown,Unknown,Unknown,,,False,,
Britney But,But,13,high,Unknown,Unknown,Unknown,,,False,,
Sapanski,Sapanski,13,high,Unknown,Unknown,Unknown,,,False,,Sapansky
Nightmare Yes,Yes,13,high,Unknown,Unknown,Unknown,,,False,,Nightmare
Called It,It,12,high,Unknown,Unknown,Unknown,,,False,,Call; Called
Terror,Terror,12,high,Unknown,Unknown,Unknown,,,False,,
Pino,Pino,12,high,Unknown,Unknown,Unknown,,,False,,Ortiz Pino For Bringing; Ortiz Pino; Rtz Pinot
Quickly,Quickly,12,high,Unknown,Unknown,Unknown,,,False,,Very Quickly
Wouldn,Wouldn,12,high,Unknown,Unknown,Unknown,,,False,,If You Wouldn
Declared,Declared,12,high,Unknown,Unknown,Unknown,,,False,,Declared Public Health Emergency; De
My Name Is Mark,Mark,12,high,Unknown,Unknown,Unknown,,,False,,Mark; My Name Is Hank; My Name Is Matt
Douglas,Douglas,12,high,Unknown,Unknown,Unknown,,,False,,Doug
Sloan,Sloan,12,high,Unknown,Unknown,Unknown,,,False,,
Saana,Saana,12,high,Unknown,Unknown,Unknown,,,False,,
Take,Take,12,high,Unknown,Unknown,Unknown,,,False,,Sweetser Take; If You Could Take; Has Not Taken
Great To See You,You,12,high,Unknown,Unknown,Unknown,,,False,,See
Hammond,Hammond,12,high,Unknown,Unknown,Unknown,,,False,,
Kerry,Kerry,12,high,Unknown,Unknown,Unknown,,,False,,Kerr
Attorney,Attorney,12,high,Unknown,Unknown,Unknown,,,False,,District Attorney; Attorney General
Silly,Silly,12,high,Unknown,Unknown,Unknown,,,False,,
Do You Want Me,Me,12,high,Unknown,Unknown,Unknown,,,False,,Do You; Do You Want Us
Sam,Sam,12,high,Unknown,Unknown,Unknown,,,False,,Along The Same Lines; Samantha
For Aging And Long,Long,12,high,Unknown,Unknown,Unknown,,,False,,
On Behalf Of Our,Our,12,high,Unknown,Unknown,Unknown,,,False,,
Mccarthy,Mccarthy,12,high,Unknown,Unknown,Unknown,,,False,,
Isel,Isel,12,high,Unknown,Unknown,Unknown,,,False,,
If You'Re Ready,Ready,12,high,Unknown,Unknown,Unknown,,,False,,
Jaramilo,Jaramilo,12,high,Unknown,Unknown,Unknown,,,False,,Janamilo
Words,Words,12,high,Unknown,Unknown,Unknown,,,False,,Word
For Teach Plus New,New,12,high,Unknown,Unknown,Unknown,,,False,,
Shendo Votes Yes,Yes,12,high,Unknown,Unknown,Unknown,,,False,,Votes Yes
Point Of Order,Order,11,high,Unknown,Unknown,Unknown,,,False,,Po; Order; Point
For New Mexico Department,Department,11,high,Unknown,Unknown,Unknown,,,False,,For New Mexico; Department
Members The Committee Represents,Represents,11,high,Unknown,Unknown,Unknown,,,False,,Represents
For Additional Comments,Comments,11,high,Unknown,Unknown,Unknown,,,False,,For Additional Comment; Macias For Additional Comments; Comments
Earlier,Earlier,11,high,Unknown,Unknown,Unknown,,,False,,Earlier Today That
Hunt,Hunt,11,high,Unknown,Unknown,Unknown,,,False,,Lou Hunt; Terrel Hunt
For The Corrections Department,Department,11,high,Unknown,Unknown,Unknown,,,False,,Correct
Bauer,Bauer,11,high,Unknown,Unknown,Unknown,,,False,,
Engineer,Engineer,11,high,Unknown,Unknown,Unknown,,,False,,State Engineer
Sleep,Sleep,11,high,Unknown,Unknown,Unknown,,,False,,Slee
Health Action New Mexico,Mexico,11,high,Unknown,Unknown,Unknown,,,False,,
Beta,Beta,11,high,Unknown,Unknown,Unknown,,,False,,
Woman,Woman,11,high,Unknown,Unknown,Unknown,,,False,,
So There,There,11,high,Unknown,Unknown,Unknown,,,False,,
You'Re On Mute,Mute,11,high,Unknown,Unknown,Unknown,,,False,,
Local,Local,11,high,Unknown,Unknown,Unknown,,,False,,
Jordan,Jordan,11,high,Unknown,Unknown,Unknown,,,False,,Bill Jordan
Absolutely,Absolutely,11,high,Unknown,Unknown,Unknown,,,False,,Absolutely That; You'Re Absolutely Correct
New Mexico Kids Can,Can,11,high,Unknown,Unknown,Unknown,,,False,,Kids
Cerrado,Cerrado,11,high,Unknown,Unknown,Unknown,,,False,,Linda Cerrado
Moved To Pass,Pass,11,high,Unknown,Unknown,Unknown,,,False,,Pass; Move; All Moved To Pass
Calling,Calling,11,high,Unknown,Unknown,Unknown,,,False,,Calling The Roll; Calling Role
Allen,Allen,11,high,Unknown,Unknown,Unknown,,,False,,
Sponsors,Sponsors,11,high,Unknown,Unknown,Unknown,,,False,,Sponsor
Renewable,Renewable,11,high,Unknown,Unknown,Unknown,,,False,,Renewable Is That
Cenic,Cenic,11,high,Unknown,Unknown,Unknown,,,False,,
Hamlet,Hamlet,11,high,Unknown,Unknown,Unknown,,,False,,
For The Audubon Society,Society,11,high,Unknown,Unknown,Unknown,,,False,,
Berman,Berman,11,high,Unknown,Unknown,Unknown,,,False,,Bermans
Brett,Brett,11,high,Unknown,Unknown,Unknown,,,False,,
Where,Where,11,high,Unknown,Unknown,Unknown,,,False,,Night Where Yes
Camposia,Camposia,11,high,Unknown,Unknown,Unknown,,,False,,
Judiciary,Judiciary,11,high,Unknown,Unknown,Unknown,,,False,,Members Of The Judiciary; Welcome To House Judiciary
Ream,Ream,11,high,Unknown,Unknown,Unknown,,,False,,
Since,Since,10,high,Unknown,Unknown,Unknown,,,False,,Since Twenty Seventeen
We'Ve Talked About,About,10,high,Unknown,Unknown,Unknown,,,False,,Talked About; Talk
Next We'Re Going,Going,10,high,Unknown,Unknown,Unknown,,,False,,Next We'Re Gonna; Going
Something,Something,10,high,Unknown,Unknown,Unknown,,,False,,Some
Jorgensen,Jorgensen,10,high,Unknown,Unknown,Unknown,,,False,,
Buck,Buck,10,high,Unknown,Unknown,Unknown,,,False,,Bucket
Sale,Sale,10,high,Unknown,Unknown,Unknown,,,False,,
So How Do We,We,10,high,Unknown,Unknown,Unknown,,,False,,How; How Do
Swetser,Swetser,10,high,Unknown,Unknown,Unknown,,,False,,Swetser Here; Swetser Yes
Adams,Adams,10,high,Unknown,Unknown,Unknown,,,False,,Adam
For The State Treasurer,Treasurer,10,high,Unknown,Unknown,Unknown,,,False,,Treasure; For The State
For The Children Youth,Youth,10,high,Unknown,Unknown,Unknown,,,False,,Child
Myron Armijo,Armijo,10,high,Unknown,Unknown,Unknown,,,False,,Armijo
Chief Justice,Justice,10,high,Unknown,Unknown,Unknown,,,False,,Chief; Justice
Tear,Tear,10,high,Unknown,Unknown,Unknown,,,False,,
Capital Yes,Yes,10,high,Unknown,Unknown,Unknown,,,False,,Capital
Doll,Doll,10,high,Unknown,Unknown,Unknown,,,False,,
Others,Others,10,high,Unknown,Unknown,Unknown,,,False,,Other; Others In The Same; Any Others In That; Great Thank You Others
Members Of The Commission,Commission,10,high,Unknown,Unknown,Unknown,,,False,,
Do We Have Any,Any,10,high,Unknown,Unknown,Unknown,,,False,,
Sweetser Here,Here,10,high,Unknown,Unknown,Unknown,,,False,,
If That,That,10,high,Unknown,Unknown,Unknown,,,False,,
If If,If,10,high,Unknown,Unknown,Unknown,,,False,,
Manager,Manager,10,high,Unknown,Unknown,Unknown,,,False,,Dunkin Thank You Manager
Weeks,Weeks,10,high,Unknown,Unknown,Unknown,,,False,,
Process,Process,10,high,Unknown,Unknown,Unknown,,,False,,Processes
Pat,Pat,10,high,Unknown,Unknown,Unknown,,,False,,Patrick; Committee Members Patrick Killen; My Name Is Pat
Hughes,Hughes,10,high,Unknown,Unknown,Unknown,,,False,,
General,General,10,high,Unknown,Unknown,Unknown,,,False,,In General; For The General Services
Linda,Linda,10,high,Unknown,Unknown,Unknown,,,False,,Members The Committee Linda
With Your Permission,Permission,10,high,Unknown,Unknown,Unknown,,,False,,With You
Lustrom,Lustrom,10,high,Unknown,Unknown,Unknown,,,False,,
Novell,Novell,10,high,Unknown,Unknown,Unknown,,,False,,Novel; Novell No
Campos For Bringing This,This,10,high,Unknown,Unknown,Unknown,,,False,,
Sanchez Yes,Yes,10,high,Unknown,Unknown,Unknown,,,False,,
Burton,Burton,10,high,Unknown,Unknown,Unknown,,,False,,
Billington,Billington,10,high,Unknown,Unknown,Unknown,,,False,,Billington Leri Sonntag
For Any In New,New,10,high,Unknown,Unknown,Unknown,,,False,,For Any
Thompson For Bringing This,This,10,high,Unknown,Unknown,Unknown,,,False,,
Brant Votes Yes,Yes,10,high,Unknown,Unknown,Unknown,,,False,,
Yeo,Yeo,10,high,Unknown,Unknown,Unknown,,,False,,
Each Of Us,Us,10,high,Unknown,Unknown,Unknown,,,False,,
Gurola,Gurola,9,medium,Unknown,Unknown,Unknown,,,False,,
One Of My Questions,Questions,9,medium,Unknown,Unknown,Unknown,,,False,,Questions
Just One Quick Question,Question,9,medium,Unknown,Unknown,Unknown,,,False,,Just One
At The Time,Time,9,medium,Unknown,Unknown,Unknown,,,False,,
Remembers,Remembers,9,medium,Unknown,Unknown,Unknown,,,False,,Remembers That
Bri For That,That,9,medium,Unknown,Unknown,Unknown,,,False,,Bri
Salif,Salif,9,medium,Unknown,Unknown,Unknown,,,False,,Sali
Hochman Vigil Yes,Yes,9,medium,Unknown,Unknown,Unknown,,,False,,
Pedigree,Pedigree,9,medium,Unknown,Unknown,Unknown,,,False,,
Members Of The Panel,Panel,9,medium,Unknown,Unknown,Unknown,,,False,,Panel; Members Of The Many
Charron,Charron,9,medium,Unknown,Unknown,Unknown,,,False,,Chardon
Cherry,Cherry,9,medium,Unknown,Unknown,Unknown,,,False,,
Sweetser Is There Any,Any,9,medium,Unknown,Unknown,Unknown,,,False,,Sweetser Is There
Put,Put,9,medium,Unknown,Unknown,Unknown,,,False,,
