bill_id,bill_type,transcript_file
SB 499,SB,SenateChamber_Tuesday_Mar11_2025_1136AM-311PM - 2025-09-12.cc.txt
SB 346,SB,Senate-HealthandPublicAffairs_Wednesday_Mar5_2025_443PM-748PM - 2025-09-12.cc.txt
SB 346,SB,SenateChamber_Tuesday_Feb11_2025_1141AM-1235PM - 2025-09-12.cc.txt
SB 346,SB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
SB 436,SB,Senate-HealthandPublicAffairs_Wednesday_Mar5_2025_443PM-748PM - 2025-09-12.cc.txt
SB 436,SB,SenateChamber_Thursday_Mar6_2025_1119AM-227PM - 2025-09-12.cc.txt
SB 436,SB,SenateChamber_Tuesday_Feb18_2025_1148AM-101PM - 2025-09-12.cc.txt
SB 182,SB,Senate-Judiciary_Monday_Feb3_2025_219PM-536PM - 2025-09-12.cc.txt
SB 182,SB,Senate-Judiciary_Wednesday_Feb5_2025_324PM-533PM - 2025-09-12.cc.txt
SB 182,SB,SenateChamber_Wednesday_Jan29_2025_1127AM-126PM - 2025-09-12.cc.txt
SB 415,SB,Senate-Judiciary_Saturday_Mar8_2025_507PM-814PM - 2025-09-12.cc.txt
SB 415,SB,Senate-Indian_RuralandCulturalAffairs_Thursday_Feb27_2025_1035AM-1109AM - 2025-09-12.cc.txt
SB 415,SB,SenateChamber_Monday_Feb17_2025_225PM-305PM - 2025-09-12.cc.txt
HB 581,HB,Senate-Judiciary_Wednesday_Mar5_2025_439PM-743PM - 2025-09-12.cc.txt
HB 581,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 581,HB,House-Energy_EnvironmentandNaturalResources_Saturday_Mar1_2025_822AM-1255PM - 2025-09-12.cc.txt
HB 334,HB,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
HB 334,HB,House-ChamberMeeting_Friday_Feb7_2025_1021AM-219PM - 2025-09-12.cc.txt
HB 334,HB,House-RuralDevelopment_LandGrantsAndCulturalAffairs_Thursday_Feb20_2025_903AM-1046AM - 2025-09-12.cc.txt
HM 24,HM,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
HM 24,HM,House-ChamberMeeting_Thursday_Feb27_2025_1143AM-604PM - 2025-09-12.cc.txt
HM 24,HM,House-ChamberMeeting_Wednesday_Mar19_2025_1230PM-934PM - 2025-09-12.cc.txt
HM 36,HM,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
HM 36,HM,HouseChamber_Saturday_Feb3_2024_1130AM-317AM - 2025-09-12.cc.txt
HM 36,HM,HouseChamber_Thursday_Feb1_2024_1037AM-401PM - 2025-09-12.cc.txt
HB 482,HB,House-ChamberMeeting_Friday_Feb28_2025_1100AM-317PM - 2025-09-12.cc.txt
HB 482,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 482,HB,House-Agriculture_AcequiasAndWaterResources_Thursday_Feb27_2025_900AM-1046AM - 2025-09-12.cc.txt
HB 569,HB,House-ChamberMeeting_Friday_Feb28_2025_1100AM-317PM - 2025-09-12.cc.txt
HB 569,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 569,HB,House-Agriculture_AcequiasAndWaterResources_Thursday_Feb27_2025_900AM-1046AM - 2025-09-12.cc.txt
HB 470,HB,House-ChamberMeeting_Friday_Feb28_2025_1100AM-317PM - 2025-09-12.cc.txt
HB 470,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
HB 470,HB,House-ConsumerandPublicAffairs_Thursday_Feb27_2025_619PM-800PM - 2025-09-12.cc.txt
HB 319,HB,House-ChamberMeeting_Friday_Feb7_2025_1021AM-219PM - 2025-09-12.cc.txt
HB 319,HB,House-Government_ElectionsAndIndianAffairs_Saturday_Feb15_2025_1005AM-1239PM - 2025-09-12.cc.txt
HB 319,HB,HouseChamber_Wednesday_Jan31_2024_1108AM-601PM - 2025-09-12.cc.txt
HB 329,HB,House-ChamberMeeting_Friday_Feb7_2025_1021AM-219PM - 2025-09-12.cc.txt
HB 329,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
HB 329,HB,HouseChamber_Wednesday_Jan31_2024_1108AM-601PM - 2025-09-12.cc.txt
HB 416,HB,House-ChamberMeeting_Friday_Mar7_2025_1115AM-557PM - 2025-09-12.cc.txt
HB 416,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 416,HB,House-Government_ElectionsAndIndianAffairs_Friday_Mar7_2025_836AM-1046AM - 2025-09-12.cc.txt
HM 11,HM,House-ChamberMeeting_Monday_Feb17_2025_1038AM-542PM - 2025-09-12.cc.txt
HM 11,HM,House-ChamberMeeting_Monday_Feb3_2025_1041AM-1210PM - 2025-09-12.cc.txt
HM 11,HM,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 440,HB,House-ChamberMeeting_Monday_Feb17_2025_1038AM-542PM - 2025-09-12.cc.txt
HB 440,HB,House-ChamberMeeting_Saturday_Feb22_2025_1247PM-225PM - 2025-09-12.cc.txt
HB 440,HB,House-ConsumerandPublicAffairs_Saturday_Feb22_2025_809AM-1108AM - 2025-09-12.cc.txt
HB 367,HB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
HB 367,HB,House-ChamberMeeting_Tuesday_Feb11_2025_1043AM-224PM - 2025-09-12.cc.txt
HB 367,HB,House-Government_ElectionsAndIndianAffairs_Monday_Feb24_2025_837AM-1059AM - 2025-09-12.cc.txt
HB 114,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 114,HB,House-ChamberMeeting_Saturday_Feb22_2025_1247PM-225PM - 2025-09-12.cc.txt
HB 114,HB,House-Government_ElectionsAndIndianAffairs_Friday_Feb21_2025_842AM-1110AM - 2025-09-12.cc.txt
HB 136,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 136,HB,House-ConsumerandPublicAffairs_Saturday_Feb8_2025_908AM-140PM - 2025-09-12.cc.txt
HB 136,HB,House-ConsumerandPublicAffairs_Thursday_Feb13_2025_141PM-551PM - 2025-09-12.cc.txt
HB 414,HB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
HB 414,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 414,HB,House-Government_ElectionsAndIndianAffairs_Monday_Mar10_2025_842AM-1021AM - 2025-09-12.cc.txt
HJR 8,HJR,House-ChamberMeeting_Saturday_Feb22_2025_1247PM-225PM - 2025-09-12.cc.txt
HJR 8,HJR,House-ChamberMeeting_Tuesday_Jan28_2025_1033AM-1230PM - 2025-09-12.cc.txt
HJR 8,HJR,House-Government_ElectionsAndIndianAffairs_Friday_Feb21_2025_842AM-1110AM - 2025-09-12.cc.txt
HB 406,HB,House-ChamberMeeting_Saturday_Feb22_2025_1247PM-225PM - 2025-09-12.cc.txt
HB 406,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 406,HB,House-ConsumerandPublicAffairs_Saturday_Feb22_2025_809AM-1108AM - 2025-09-12.cc.txt
HB 418,HB,House-ChamberMeeting_Saturday_Feb22_2025_1247PM-225PM - 2025-09-12.cc.txt
HB 418,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 418,HB,House-ConsumerandPublicAffairs_Saturday_Feb22_2025_809AM-1108AM - 2025-09-12.cc.txt
HB 526,HB,House-ChamberMeeting_Saturday_Mar1_2025_100PM-807PM - 2025-09-12.cc.txt
HB 526,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 526,HB,House-Government_ElectionsAndIndianAffairs_Saturday_Mar1_2025_1002AM-103PM - 2025-09-12.cc.txt
HB 475,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 475,HB,House-ChamberMeeting_Tuesday_Mar4_2025_1044AM-401PM - 2025-09-12.cc.txt
HB 475,HB,House-TransportationandPublicWorks_Tuesday_Mar4_2025_900AM-1022AM - 2025-09-12.cc.txt
HB 497,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 497,HB,House-Government_ElectionsAndIndianAffairs_Monday_Mar10_2025_842AM-1021AM - 2025-09-12.cc.txt
HB 497,HB,House-Government_ElectionsAndIndianAffairs_Wednesday_Mar12_2025_845AM-1109AM - 2025-09-12.cc.txt
HB 507,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 507,HB,House-TransportationandPublicWorks_Thursday_Mar13_2025_905AM-1041AM - 2025-09-12.cc.txt
HB 507,HB,House-TransportationandPublicWorks_Tuesday_Mar18_2025_907AM-926AM - 2025-09-12.cc.txt
HB 390,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 390,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 390,HB,House-Energy_EnvironmentandNaturalResources_Thursday_Feb20_2025_830AM-1129AM - 2025-09-12.cc.txt
HB 568,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 568,HB,House-RuralDevelopment_LandGrantsAndCulturalAffairs_Thursday_Feb27_2025_907AM-935AM - 2025-09-12.cc.txt
HB 568,HB,House-RuralDevelopment_LandGrantsAndCulturalAffairs_Tuesday_Mar11_2025_934AM-1038AM - 2025-09-12.cc.txt
HM 16,HM,House-ChamberMeeting_Thursday_Feb6_2025_1057AM-133PM - 2025-09-12.cc.txt
HM 16,HM,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HM 16,HM,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HM 6,HM,House-ChamberMeeting_Thursday_Feb6_2025_1057AM-133PM - 2025-09-12.cc.txt
HM 6,HM,House-ChamberMeeting_Thursday_Jan30_2025_1032AM-112PM - 2025-09-12.cc.txt
HM 6,HM,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HM 13,HM,House-ChamberMeeting_Thursday_Feb6_2025_1057AM-133PM - 2025-09-12.cc.txt
HM 13,HM,House-ChamberMeeting_Tuesday_Feb4_2025_1032AM-203PM - 2025-09-12.cc.txt
HM 13,HM,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 356,HB,House-ChamberMeeting_Tuesday_Feb11_2025_1043AM-224PM - 2025-09-12.cc.txt
HB 356,HB,House-ChamberMeeting_Wednesday_Feb19_2025_1033AM-135PM - 2025-09-12.cc.txt
HB 356,HB,House-Agriculture_AcequiasAndWaterResources_Tuesday_Feb18_2025_835AM-1019AM - 2025-09-12.cc.txt
HM 41,HM,House-ChamberMeeting_Tuesday_Feb25_2025_1048AM-447PM - 2025-09-12.cc.txt
HM 41,HM,House-TransportationandPublicWorks_Thursday_Mar13_2025_905AM-1041AM - 2025-09-12.cc.txt
HM 41,HM,HouseChamber_Wednesday_Jan31_2024_1108AM-601PM - 2025-09-12.cc.txt
HB 314,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 314,HB,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 314,HB,House-TransportationandPublicWorks_Tuesday_Feb11_2025_900AM-1025AM - 2025-09-12.cc.txt
HM 44,HM,House-ChamberMeeting_Wednesday_Feb26_2025_1039AM-1244PM - 2025-09-12.cc.txt
HM 44,HM,HouseChamber_Thursday_Feb1_2024_1037AM-401PM - 2025-09-12.cc.txt
HM 44,HM,HouseChamber_Tuesday_Feb6_2024_1100AM-415PM - 2025-09-12.cc.txt
HB 305,HB,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 305,HB,House-Labor_VeteransandMilitaryAffairs_Thursday_Feb13_2025_356PM-654PM - 2025-09-12.cc.txt
HB 305,HB,HouseChamber_Wednesday_Jan31_2024_1108AM-601PM - 2025-09-12.cc.txt
HB 306,HB,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 306,HB,House-ConsumerandPublicAffairs_Tuesday_Feb18_2025_349PM-558PM - 2025-09-12.cc.txt
HB 306,HB,HouseChamber_Wednesday_Jan31_2024_1108AM-601PM - 2025-09-12.cc.txt
HB 312,HB,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 312,HB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
HB 312,HB,House-Government_ElectionsAndIndianAffairs_Wednesday_Mar12_2025_845AM-1109AM - 2025-09-12.cc.txt
HB 313,HB,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 313,HB,HouseChamber_Wednesday_Jan31_2024_1108AM-601PM - 2025-09-12.cc.txt
HB 313,HB,IC-EconomicDevelopmentandPolicy_Wednesday_Oct11_2023_1035AM-114PM - 2025-09-12.cc.txt
HB 187,HB,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HB 187,HB,IC-Courts_CorrectionsandJustice_Tuesday_Sep10_2024_934AM-1159AM - 2025-09-12.cc.txt
HB 187,HB,HouseChamber_Monday_Jan29_2024_1116AM-114PM - 2025-09-12.cc.txt
HB 223,HB,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HB 223,HB,SenateChamber_Monday_Mar17_2025_718PM-1118PM - 2025-09-12.cc.txt
HB 223,HB,HouseChamber_Saturday_Feb3_2024_1130AM-317AM - 2025-09-12.cc.txt
SB 379,SB,Senate-Indian_RuralandCulturalAffairs_Thursday_Feb20_2025_1008AM-1124AM - 2025-09-12.cc.txt
SB 379,SB,Senate-Indian_RuralandCulturalAffairs_Tuesday_Feb25_2025_1002AM-1101AM - 2025-09-12.cc.txt
SB 379,SB,SenateChamber_Thursday_Feb13_2025_1136AM-130PM - 2025-09-12.cc.txt
SB 273,SB,Senate-Indian_RuralandCulturalAffairs_Tuesday_Feb11_2025_1027AM-1052AM - 2025-09-12.cc.txt
SB 273,SB,IC-LegislativeHealthandHumanServices_Friday_Nov22_2024_908AM-1258PM - 2025-09-12.cc.txt
SB 273,SB,SenateChamber_Monday_Feb3_2025_1114AM-115PM - 2025-09-12.cc.txt
SB 237,SB,Senate-Rules_Friday_Feb7_2025_904AM-1036AM - 2025-09-12.cc.txt
SB 237,SB,Senate-Rules_Monday_Feb10_2025_834AM-1139AM - 2025-09-12.cc.txt
SB 237,SB,SenateChamber_Friday_Jan31_2025_1105AM-1212PM - 2025-09-12.cc.txt
SM 13,SM,Senate-Rules_Friday_Mar7_2025_903AM-1015AM - 2025-09-12.cc.txt
SM 13,SM,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SM 13,SM,SenateChamber_Wednesday_Mar19_2025_1240PM-404PM - 2025-09-12.cc.txt
SB 44,SB,Senate-Rules_Wednesday_Jan24_2024_815AM-1036AM - 2025-09-12.cc.txt
SB 44,SB,IC-LegislativeHealthandHumanServices_Monday_Jul1_2024_125PM-401PM - 2025-09-12.cc.txt
SB 44,SB,IC-LegislativeHealthandHumanServices_Tuesday_May7_2024_1239PM-248PM - 2025-09-12.cc.txt
SB 196,SB,IC-IndianAffairs_Thursday_Aug14_2025_1010AM-1252PM - 2025-09-12.cc.txt
SB 196,SB,SenateChamber_Tuesday_Feb13_2024_551PM-1133PM - 2025-09-12.cc.txt
SB 196,SB,SenateChamber_Wednesday_Jan29_2025_1127AM-126PM - 2025-09-12.cc.txt
SB 478,SB,IC-NewMexicoFinanceAuthorityOversight_Tuesday_Jul2_2024_904AM-1210PM - 2025-09-12.cc.txt
SB 478,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 478,SB,IC-EconomicDevelopmentandPolicy_Wednesday_Oct11_2023_134PM-444PM - 2025-09-12.cc.txt
SB 228,SB,IC-TransportationInfrastructureRevenueSubcommitee_Wednesday_Sep25_2024_1232PM-156PM - 2025-09-12.cc.txt
SB 228,SB,IC-WaterandNaturalResources_Thursday_Sep26_2024_131PM-444PM - 2025-09-12.cc.txt
SB 228,SB,SenateChamber_Friday_Jan31_2025_1105AM-1212PM - 2025-09-12.cc.txt
SB 457,SB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
SB 457,SB,SenateChamber_Monday_Mar10_2025_1114AM-504PM - 2025-09-12.cc.txt
SB 457,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
HB 990,HB,IC-WaterandNaturalResources_Thursday_Sep11_2025_919AM-522PM - 2025-09-12.cc.txt
HB 990,HB,House-TransportationandPublicWorks_Thursday_Feb6_2025_902AM-1046AM - 2025-09-12.cc.txt
HB 2289,HB,House-AppropriationsandFinance_Friday_Feb28_2025_339PM-602PM - 2025-09-12.cc.txt
HB 2289,HB,Senate-Finance_Friday_Mar21_2025_619PM-630PM - 2025-09-12.cc.txt
HB 387,HB,House-AppropriationsandFinance_Tuesday_Mar11_2025_931PM-944PM - 2025-09-12.cc.txt
HB 387,HB,House-ChamberMeeting_Tuesday_Feb11_2025_1043AM-224PM - 2025-09-12.cc.txt
HB 560,HB,House-AppropriationsandFinance_Wednesday_Feb5_2025_142PM-612PM - 2025-09-12.cc.txt
HB 560,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 121,HB,House-AppropriationsandFinance_Wednesday_Feb9_2022_625PM-724PM - 2025-09-12.cc.txt
HB 121,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 122,HB,House-AppropriationsandFinance_Wednesday_Feb9_2022_625PM-724PM - 2025-09-12.cc.txt
HB 122,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 564,HB,House-CommerceandEconomicDevelopment_Monday_Mar17_2025_651PM-817PM - 2025-09-12.cc.txt
HB 564,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 504,HB,House-CommerceandEconomicDevelopment_Monday_Mar3_2025_233PM-522PM - 2025-09-12.cc.txt
HB 504,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 574,HB,House-CommerceandEconomicDevelopment_Wednesday_Mar5_2025_307PM-507PM - 2025-09-12.cc.txt
HB 574,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 476,HB,House-CommerceandEconomicDevelopment_Wednesday_Mar5_2025_307PM-507PM - 2025-09-12.cc.txt
HB 476,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
SB 391,SB,Senate-Conservation_Saturday_Feb22_2025_933AM-1134AM - 2025-09-12.cc.txt
SB 391,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 412,SB,Senate-Conservation_Saturday_Feb22_2025_933AM-1134AM - 2025-09-12.cc.txt
SB 412,SB,SenateChamber_Monday_Feb17_2025_225PM-305PM - 2025-09-12.cc.txt
SB 139,SB,Senate-Conservation_Thursday_Feb13_2025_905AM-1246PM - 2025-09-12.cc.txt
SB 139,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 342,SB,Senate-Conservation_Thursday_Feb20_2025_903AM-1121AM - 2025-09-12.cc.txt
SB 342,SB,SenateChamber_Monday_Feb10_2025_1141AM-209PM - 2025-09-12.cc.txt
SB 339,SB,Senate-Conservation_Thursday_Feb20_2025_903AM-1121AM - 2025-09-12.cc.txt
SB 339,SB,SenateChamber_Monday_Feb10_2025_1141AM-209PM - 2025-09-12.cc.txt
SB 470,SB,Senate-Conservation_Thursday_Feb27_2025_902AM-913AM - 2025-09-12.cc.txt
SB 470,SB,Senate-Conservation_Tuesday_Mar4_2025_905AM-1141AM - 2025-09-12.cc.txt
SB 260,SB,Senate-Conservation_Tuesday_Feb18_2025_904AM-1225PM - 2025-09-12.cc.txt
SB 260,SB,SenateChamber_Monday_Feb3_2025_1114AM-115PM - 2025-09-12.cc.txt
SB 262,SB,Senate-Conservation_Tuesday_Feb18_2025_904AM-1225PM - 2025-09-12.cc.txt
SB 262,SB,SenateChamber_Wednesday_Feb19_2025_1142AM-310PM - 2025-09-12.cc.txt
SB 439,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar15_2025_912AM-1246PM - 2025-09-12.cc.txt
SB 439,SB,SenateChamber_Tuesday_Feb18_2025_1148AM-101PM - 2025-09-12.cc.txt
SB 466,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar15_2025_912AM-1246PM - 2025-09-12.cc.txt
SB 466,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 413,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar1_2025_701PM-733PM - 2025-09-12.cc.txt
SB 413,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar8_2025_911AM-123PM - 2025-09-12.cc.txt
SB 422,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar8_2025_911AM-123PM - 2025-09-12.cc.txt
SB 422,SB,SenateChamber_Monday_Feb17_2025_225PM-305PM - 2025-09-12.cc.txt
SB 141,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb13_2025_310PM-657PM - 2025-09-12.cc.txt
SB 141,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 181,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb1_2024_241PM-506PM - 2025-09-12.cc.txt
SB 181,SB,SenateChamber_Tuesday_Jan28_2025_1216PM-120PM - 2025-09-12.cc.txt
SB 183,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb20_2025_454PM-647PM - 2025-09-12.cc.txt
SB 183,SB,SenateChamber_Wednesday_Jan29_2025_1127AM-126PM - 2025-09-12.cc.txt
SB 393,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb27_2025_208PM-611PM - 2025-09-12.cc.txt
SB 393,SB,House-TaxationandRevenue_Friday_Mar21_2025_915AM-1000AM - 2025-09-12.cc.txt
SB 297,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb27_2025_208PM-611PM - 2025-09-12.cc.txt
SB 297,SB,IC-LegislativeHealthandHumanServices_Tuesday_May20_2025_921AM-1147AM - 2025-09-12.cc.txt
SB 372,SB,Senate-Tax_BusinessandTransportation_Thursday_Mar13_2025_259PM-525PM - 2025-09-12.cc.txt
SB 372,SB,Senate-Finance_Friday_Mar14_2025_900AM-1041AM - 2025-09-12.cc.txt
SB 424,SB,Senate-Tax_BusinessandTransportation_Thursday_Mar6_2025_327PM-603PM - 2025-09-12.cc.txt
SB 424,SB,SenateChamber_Monday_Feb17_2025_225PM-305PM - 2025-09-12.cc.txt
SB 497,SB,Senate-Tax_BusinessandTransportation_Thursday_Mar6_2025_327PM-603PM - 2025-09-12.cc.txt
SB 497,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 336,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb11_2025_211PM-529PM - 2025-09-12.cc.txt
SB 336,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 67,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb11_2025_211PM-529PM - 2025-09-12.cc.txt
SB 67,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
SB 316,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb6_2024_428PM-752PM - 2025-09-12.cc.txt
SB 316,SB,Senate-Indian_RuralandCulturalAffairs_Tuesday_Feb18_2025_1011AM-1131AM - 2025-09-12.cc.txt
HB 464,HB,Senate-Tax_BusinessandTransportation_Tuesday_Mar11_2025_338PM-704PM - 2025-09-12.cc.txt
HB 464,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
SB 323,SB,Senate-Tax_BusinessandTransportation_Tuesday_Mar11_2025_338PM-704PM - 2025-09-12.cc.txt
SB 323,SB,SenateChamber_Friday_Feb7_2025_203PM-231PM - 2025-09-12.cc.txt
SB 351,SB,Senate-Tax_BusinessandTransportation_Tuesday_Mar4_2025_434PM-628PM - 2025-09-12.cc.txt
SB 351,SB,SenateChamber_Tuesday_Feb11_2025_1141AM-1235PM - 2025-09-12.cc.txt
SB 473,SB,Senate-Tax_BusinessandTransportation_Tuesday_Mar4_2025_434PM-628PM - 2025-09-12.cc.txt
SB 473,SB,House-TaxationandRevenue_Friday_Mar21_2025_915AM-1000AM - 2025-09-12.cc.txt
HB 473,HB,House-Education_Friday_Mar7_2025_832AM-1231PM - 2025-09-12.cc.txt
HB 473,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 537,HB,House-Education_Monday_Mar10_2025_833AM-954AM - 2025-09-12.cc.txt
HB 537,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 536,HB,House-Education_Monday_Mar10_2025_833AM-954AM - 2025-09-12.cc.txt
HB 536,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 397,HB,House-Education_Wednesday_Feb26_2025_843AM-1057AM - 2025-09-12.cc.txt
HB 397,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
SB 416,SB,Senate-Education_Friday_Feb28_2025_835AM-1047AM - 2025-09-12.cc.txt
SB 416,SB,Senate-Education_Wednesday_Feb26_2025_832AM-1000AM - 2025-09-12.cc.txt
HB 488,HB,Senate-Education_Friday_Mar14_2025_903AM-1045AM - 2025-09-12.cc.txt
HB 488,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
SB 396,SB,Senate-Education_Friday_Mar14_2025_903AM-1045AM - 2025-09-12.cc.txt
SB 396,SB,Senate-Indian_RuralandCulturalAffairs_Tuesday_Feb25_2025_1002AM-1101AM - 2025-09-12.cc.txt
SB 524,SB,Senate-Education_Friday_Mar14_2025_903AM-1045AM - 2025-09-12.cc.txt
SB 524,SB,SenateChamber_Tuesday_Mar11_2025_1136AM-311PM - 2025-09-12.cc.txt
SB 147,SB,Senate-Education_Monday_Feb10_2025_904AM-1115AM - 2025-09-12.cc.txt
SB 147,SB,SenateChamber_Monday_Jan27_2025_1111AM-1214PM - 2025-09-12.cc.txt
SB 245,SB,Senate-Education_Monday_Feb10_2025_904AM-1115AM - 2025-09-12.cc.txt
SB 245,SB,SenateChamber_Monday_Feb10_2025_1141AM-209PM - 2025-09-12.cc.txt
SB 437,SB,Senate-Education_Monday_Mar3_2025_905AM-1124AM - 2025-09-12.cc.txt
